recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend,treatment,cond,random_number
3,1) $0 - $100,93.54,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,TRUE,0.4948397248517722
3,2) $100 - $200,150.18,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.2029737385455519
10,4) $350 - $500,389.23,1,0,Urban,0,Phone,No E-Mail,1,0,0,0,TRUE,0.17256853263825178
7,3) $200 - $350,271.97,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0,1,FALSE,0.18877052515745163
5,2) $100 - $200,150.02,0,1,Rural,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.9177930508740246
12,1) $0 - $100,48.24,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,FALSE,0.28174225660040975
9,4) $350 - $500,479.08,1,0,Urban,0,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.68177654244937
4,3) $200 - $350,320.91,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,TRUE,0.3973518528509885
4,2) $100 - $200,149.44,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.7379926594439894
2,5) $500 - $750,644.66,1,1,Urban,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.9117530428338796
6,4) $350 - $500,353.69,1,1,Urban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.8935500015504658
3,2) $100 - $200,163.25,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,TRUE,0.279198887757957
6,2) $100 - $200,197.04,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,FALSE,0.16397184925153852
3,4) $350 - $500,359.29,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.49040186242200434
1,3) $200 - $350,264.45,0,1,Surburban,0,Multichannel,Mens E-Mail,1,0,0,1,TRUE,0.8301353452261537
3,1) $0 - $100,80.56,1,0,Surburban,0,Web,No E-Mail,1,0,0,0,TRUE,0.2992624274920672
11,2) $100 - $200,178.16,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.7383625693619251
12,1) $0 - $100,68.25,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.32183626340702176
7,2) $100 - $200,103.34,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,FALSE,0.024307231651619077
9,1) $0 - $100,29.99,1,0,Rural,1,Phone,Mens E-Mail,0,0,0,1,FALSE,0.03605439071543515
8,5) $500 - $750,674.71,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,TRUE,0.2453532237559557
1,"7) $1,000 +",1172.27,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.5994028095155954
6,1) $0 - $100,83.71,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,FALSE,0.2247425860259682
3,3) $200 - $350,309.67,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.13287377264350653
9,3) $200 - $350,296.23,1,0,Urban,0,Web,No E-Mail,0,0,0,0,FALSE,0.5589517115149647
11,1) $0 - $100,76.56,1,0,Urban,0,Web,No E-Mail,0,0,0,0,FALSE,0.9097400296013802
3,1) $0 - $100,45.86,1,0,Urban,1,Web,No E-Mail,0,0,0,0,TRUE,0.39156592660583556
8,1) $0 - $100,30.07,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,FALSE,0.2485383660532534
3,2) $100 - $200,131.61,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.4783853874541819
5,2) $100 - $200,143.33,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.22869952814653516
8,5) $500 - $750,550.05,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.36575094354338944
1,2) $100 - $200,160.94,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.14247937686741352
5,2) $100 - $200,114.81,0,1,Urban,1,Web,No E-Mail,0,0,0,0,TRUE,0.3606677670031786
10,5) $500 - $750,531.37,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,TRUE,0.33173730387352407
5,1) $0 - $100,67.62,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.9175434021744877
11,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.4912413244601339
9,2) $100 - $200,129.61,0,1,Rural,1,Web,No E-Mail,0,0,0,0,FALSE,0.502250142628327
11,1) $0 - $100,60.87,1,0,Urban,0,Web,No E-Mail,1,0,0,0,FALSE,0.05114502692595124
1,4) $350 - $500,399.28,1,0,Surburban,0,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.08464169688522816
7,2) $100 - $200,108.36,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,FALSE,0.3679936418775469
12,3) $200 - $350,239.61,0,1,Urban,1,Web,No E-Mail,0,0,0,0,FALSE,0.5923642544075847
8,1) $0 - $100,63.72,1,0,Surburban,0,Web,Mens E-Mail,1,0,0,1,FALSE,0.2915853117592633
4,3) $200 - $350,289.46,0,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.80742326984182
6,1) $0 - $100,99.5,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,FALSE,0.381165700731799
1,1) $0 - $100,29.99,0,1,Surburban,1,Web,Mens E-Mail,1,0,0,1,TRUE,0.19455427932552993
11,2) $100 - $200,149.79,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,FALSE,0.42824949813075364
11,1) $0 - $100,43.02,0,1,Rural,1,Phone,No E-Mail,0,0,0,0,FALSE,0.3152863804716617
1,"6) $750 - $1,000",972.3,1,0,Surburban,1,Web,Mens E-Mail,1,0,0,1,TRUE,0.6807544995099306
3,5) $500 - $750,632.91,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.520998751744628
1,1) $0 - $100,74.39,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.08824959653429687
1,1) $0 - $100,45.57,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.3325099169742316
3,2) $100 - $200,137.59,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.5459372729528695
3,3) $200 - $350,260.66,0,1,Urban,0,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.929065991891548
12,2) $100 - $200,130.84,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,FALSE,0.33065235801041126
8,3) $200 - $350,258.4,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.032900317339226604
10,1) $0 - $100,58.76,0,1,Urban,1,Web,No E-Mail,0,0,0,0,FALSE,0.8272061012685299
1,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.33501683501526713
5,3) $200 - $350,211.52,1,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.33004591427743435
3,2) $100 - $200,158.09,0,1,Rural,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.34157323744148016
8,4) $350 - $500,380.12,0,1,Urban,0,Phone,Mens E-Mail,1,0,0,1,TRUE,0.8336667721159756
9,4) $350 - $500,489.09,1,0,Urban,0,Multichannel,Mens E-Mail,1,0,0,1,TRUE,0.9503669438418001
4,4) $350 - $500,362.25,0,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.13722924632020295
2,3) $200 - $350,289.43,1,1,Rural,0,Web,Mens E-Mail,1,0,0,1,TRUE,0.15764164319261909
10,1) $0 - $100,43.55,1,0,Rural,0,Phone,Mens E-Mail,1,0,0,1,FALSE,0.4760062084533274
8,3) $200 - $350,230.37,0,1,Urban,1,Web,No E-Mail,0,0,0,0,FALSE,0.8925510086119175
9,2) $100 - $200,191.88,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.018946449272334576
2,2) $100 - $200,148.34,1,0,Rural,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.346629676874727
9,1) $0 - $100,99.06,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,FALSE,0.14345442573539913
3,5) $500 - $750,513.15,1,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.5567287774756551
6,2) $100 - $200,191.76,1,0,Urban,1,Phone,Mens E-Mail,1,0,0,1,FALSE,0.3547825028654188
10,2) $100 - $200,187.81,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,FALSE,0.07325964164920151
1,4) $350 - $500,388.27,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,TRUE,0.4172234428115189
1,5) $500 - $750,548.07,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.3227301712613553
5,1) $0 - $100,99.82,0,1,Surburban,0,Web,Mens E-Mail,1,0,0,1,TRUE,0.5761150943581015
7,4) $350 - $500,438.46,0,1,Urban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.7155386412050575
5,1) $0 - $100,67.71,1,0,Urban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.28071463387459517
2,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.9053167544770986
5,4) $350 - $500,413.44,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.8525887762662023
3,1) $0 - $100,29.99,1,0,Urban,1,Web,No E-Mail,0,0,0,0,TRUE,0.3169725122861564
5,2) $100 - $200,153.23,0,1,Rural,1,Web,No E-Mail,0,0,0,0,TRUE,0.11437192861922085
10,1) $0 - $100,29.99,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.45836334815248847
1,5) $500 - $750,650.18,0,1,Urban,1,Multichannel,No E-Mail,0,0,0,0,TRUE,0.12386429286561906
1,3) $200 - $350,261.86,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.6121571776457131
9,1) $0 - $100,39.62,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,FALSE,0.24008343718014657
1,1) $0 - $100,81.48,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,TRUE,0.05269943340681493
3,"7) $1,000 +",1064.2,1,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.4244404083583504
5,2) $100 - $200,166.33,1,0,Urban,0,Web,No E-Mail,1,0,0,0,TRUE,0.4286710561718792
7,5) $500 - $750,600.18,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,TRUE,0.3652600084897131
9,1) $0 - $100,63.47,1,0,Urban,1,Web,No E-Mail,0,0,0,0,FALSE,0.6699556827079505
10,3) $200 - $350,223.65,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,FALSE,0.27099223365075886
7,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,FALSE,0.32185365934856236
9,2) $100 - $200,182.07,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.8236105747055262
10,1) $0 - $100,90.89,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.2663814655970782
6,"6) $750 - $1,000",760.17,0,1,Surburban,1,Multichannel,No E-Mail,0,0,0,0,TRUE,0.43556052446365356
2,3) $200 - $350,286.31,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,TRUE,0.08057467150501907
2,1) $0 - $100,41.44,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.9320076804142445
1,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.0642412502784282
1,4) $350 - $500,462.27,1,1,Rural,0,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.3864019650500268
6,1) $0 - $100,29.99,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.3773294626735151
3,"7) $1,000 +",1196.78,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,TRUE,0.29569053975865245
10,2) $100 - $200,192.8,0,1,Rural,0,Phone,No E-Mail,0,0,0,0,FALSE,0.21892108279280365
5,1) $0 - $100,84.94,1,0,Urban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.9780808435752988
3,1) $0 - $100,74.75,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,TRUE,0.3401974798180163
8,2) $100 - $200,179.46,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.7256199351977557
12,1) $0 - $100,47.76,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.059745468432083726
10,3) $200 - $350,249.63,1,0,Rural,0,Phone,No E-Mail,0,0,0,0,FALSE,0.8572908046189696
9,1) $0 - $100,51.54,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,FALSE,0.32474055606871843
9,2) $100 - $200,154.54,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0,1,FALSE,0.26846291217952967
9,1) $0 - $100,60.65,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.746968942694366
5,1) $0 - $100,56.67,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.23047262988984585
5,3) $200 - $350,257.6,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0,0,TRUE,0.33308621658943594
1,3) $200 - $350,224.15,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0,0,TRUE,0.2870199913159013
1,3) $200 - $350,201.15,0,1,Urban,1,Web,No E-Mail,0,0,0,0,TRUE,0.3897729739546776
2,2) $100 - $200,172.68,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.8161300607025623
11,1) $0 - $100,29.99,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.2984877717681229
7,1) $0 - $100,29.99,1,0,Urban,1,Web,No E-Mail,0,0,0,0,FALSE,0.20554653950966895
2,3) $200 - $350,276.16,1,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.7864326687995344
2,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.6955609146971256
10,1) $0 - $100,29.99,1,0,Urban,1,Web,No E-Mail,0,0,0,0,FALSE,0.4629683180246502
3,5) $500 - $750,681.01,1,0,Urban,1,Web,No E-Mail,0,0,0,0,TRUE,0.05819038697518408
1,3) $200 - $350,324.77,1,0,Surburban,0,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.5118458790238947
1,3) $200 - $350,337.73,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.7885348119307309
6,1) $0 - $100,88.39,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.2992123335134238
1,4) $350 - $500,499.59,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,TRUE,0.059507512487471104
10,2) $100 - $200,170.21,0,1,Urban,1,Web,No E-Mail,0,0,0,0,FALSE,0.34047148539684713
2,1) $0 - $100,29.99,0,1,Surburban,1,Web,Mens E-Mail,1,0,0,1,TRUE,0.7140516818035394
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.7687306855805218
1,3) $200 - $350,205.09,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.43790654744952917
3,1) $0 - $100,84.35,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,TRUE,0.06159751140512526
5,5) $500 - $750,589.55,0,1,Urban,1,Web,Mens E-Mail,1,0,0,1,TRUE,0.6740989147219807
3,2) $100 - $200,101.73,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.269400455057621
3,1) $0 - $100,33.32,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,TRUE,0.4891633279621601
11,1) $0 - $100,31,1,0,Rural,0,Phone,No E-Mail,0,0,0,0,FALSE,0.9149446294177324
3,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.25145495822653174
2,2) $100 - $200,170.36,0,1,Rural,0,Phone,Mens E-Mail,1,0,0,1,TRUE,0.6374391303397715
2,2) $100 - $200,136.32,0,1,Urban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.903451508609578
6,2) $100 - $200,131.83,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,FALSE,0.23308921698480844
3,4) $350 - $500,489.48,1,0,Urban,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.08011096785776317
9,"6) $750 - $1,000",763.84,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.6537388702854514
11,3) $200 - $350,236.78,1,1,Urban,0,Web,No E-Mail,1,0,0,0,FALSE,0.06096952292136848
12,3) $200 - $350,274.78,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,7.532110903412104e-4
11,1) $0 - $100,29.99,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.382912733592093
5,2) $100 - $200,186.11,1,0,Rural,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.9608868986833841
4,1) $0 - $100,29.99,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.10013073217123747
2,1) $0 - $100,93.79,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.9596779572311789
1,5) $500 - $750,740.41,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.26401859894394875
12,1) $0 - $100,86.8,0,1,Urban,0,Web,No E-Mail,0,0,0,0,FALSE,0.489461058517918
1,3) $200 - $350,238.77,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,TRUE,0.3569908356294036
2,2) $100 - $200,182.47,1,0,Rural,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.9633081036154181
1,3) $200 - $350,343.11,0,1,Surburban,0,Web,Mens E-Mail,1,0,0,1,TRUE,0.14868447766639292
11,1) $0 - $100,45.82,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.5181905014906079
9,1) $0 - $100,84.56,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.2980328651610762
3,3) $200 - $350,226.2,1,0,Surburban,0,Web,Mens E-Mail,1,0,0,1,TRUE,0.8345704190433025
2,1) $0 - $100,93.13,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.4836813467554748
10,2) $100 - $200,195.8,1,0,Urban,1,Web,No E-Mail,0,0,0,0,FALSE,0.3832191424444318
1,1) $0 - $100,69.92,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.8660588399507105
5,3) $200 - $350,289.7,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.4323953799903393
10,2) $100 - $200,121.36,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.3177875701803714
1,"7) $1,000 +",1184.14,1,0,Urban,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.9241636728402227
10,3) $200 - $350,325.29,1,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.7748769968748093
7,3) $200 - $350,203.48,1,0,Rural,0,Web,No E-Mail,1,0,0,0,FALSE,0.04569575213827193
10,2) $100 - $200,193.71,0,1,Rural,0,Web,Mens E-Mail,0,0,0,1,FALSE,0.3636142823379487
3,2) $100 - $200,165.47,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.6561655898112804
3,2) $100 - $200,112.11,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.6349678561091423
3,3) $200 - $350,333.58,1,1,Urban,0,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.502902583219111
1,1) $0 - $100,29.99,0,1,Urban,0,Phone,No E-Mail,1,0,0,0,TRUE,0.317227560095489
10,2) $100 - $200,141.17,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.23370093340054154
5,1) $0 - $100,54.85,1,0,Urban,1,Web,No E-Mail,0,0,0,0,TRUE,0.15673500136472285
3,2) $100 - $200,174.55,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,TRUE,0.3632860346697271
4,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.7073344960808754
2,"6) $750 - $1,000",889.6,1,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.9883019011467695
6,1) $0 - $100,63.7,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.341792275197804
7,3) $200 - $350,211.28,1,0,Urban,0,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.21760636242106557
6,3) $200 - $350,259.62,0,1,Rural,0,Phone,Mens E-Mail,0,0,0,1,FALSE,0.05797707405872643
5,2) $100 - $200,180.41,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,TRUE,0.14142796234227717
7,1) $0 - $100,29.99,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,FALSE,0.26753855333663523
4,3) $200 - $350,282.48,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,TRUE,0.32876172405667603
1,5) $500 - $750,653.21,1,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.530541741522029
2,2) $100 - $200,116.07,0,1,Urban,0,Web,No E-Mail,1,1,220.96,0,TRUE,0.3188672710675746
6,1) $0 - $100,57.56,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0,1,FALSE,0.2445456061977893
9,4) $350 - $500,366.87,1,0,Rural,0,Web,Mens E-Mail,1,0,0,1,TRUE,0.3235137958545238
6,3) $200 - $350,267.1,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.009123931173235178
8,4) $350 - $500,367.31,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.6740294662304223
7,2) $100 - $200,157.83,1,0,Rural,0,Phone,No E-Mail,0,0,0,0,FALSE,0.006013495847582817
11,1) $0 - $100,99.91,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.01109726820141077
2,1) $0 - $100,85.18,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,TRUE,0.4391882207710296
6,3) $200 - $350,318.38,1,0,Surburban,0,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.6486084153875709
2,2) $100 - $200,108.22,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.24497835407964885
1,3) $200 - $350,340.87,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0,0,TRUE,0.49310048879124224
7,2) $100 - $200,110.4,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,FALSE,0.10243807430379093
10,1) $0 - $100,41.83,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.4786917946767062
9,1) $0 - $100,71.91,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0,1,FALSE,0.3266960568726063
4,3) $200 - $350,249.38,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.6061757651623338
1,4) $350 - $500,424.84,0,1,Urban,0,Multichannel,No E-Mail,0,0,0,0,TRUE,0.16618579323403537
1,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,1,0,0,0,TRUE,0.0036238939501345158
3,1) $0 - $100,29.99,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.6686051769647747
5,1) $0 - $100,29.99,0,1,Rural,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.6825099897105247
2,2) $100 - $200,113.95,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.2653340161778033
5,4) $350 - $500,425.29,1,1,Urban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.20670246239751577
10,3) $200 - $350,268.75,0,1,Rural,0,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.3056636101100594
3,2) $100 - $200,180.8,1,0,Surburban,0,Web,Mens E-Mail,1,0,0,1,TRUE,0.17730908351950347
9,1) $0 - $100,95.82,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.0790082011371851
7,1) $0 - $100,67.72,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,FALSE,0.4000797332264483
6,1) $0 - $100,95.04,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,FALSE,0.22730787680484354
5,1) $0 - $100,39.79,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.35596831422299147
1,1) $0 - $100,29.99,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,TRUE,0.19919393747113645
4,2) $100 - $200,123.06,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.07908741221763194
6,1) $0 - $100,29.99,0,1,Rural,0,Phone,No E-Mail,0,0,0,0,FALSE,0.010057899635285139
7,3) $200 - $350,329.65,0,1,Surburban,0,Phone,No E-Mail,1,0,0,0,TRUE,0.48080002539791167
2,1) $0 - $100,41.08,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.6631522853858769
9,1) $0 - $100,68.27,0,1,Surburban,0,Web,No E-Mail,1,0,0,0,FALSE,0.7065485958009958
10,2) $100 - $200,145.66,1,0,Urban,1,Web,No E-Mail,0,0,0,0,FALSE,0.9547260275576264
8,4) $350 - $500,451.64,1,0,Urban,0,Web,Mens E-Mail,1,0,0,1,TRUE,0.3756638814229518
10,2) $100 - $200,140.63,1,0,Rural,1,Web,No E-Mail,0,0,0,0,FALSE,0.3617752476129681
9,1) $0 - $100,35.26,1,0,Rural,0,Phone,No E-Mail,0,0,0,0,FALSE,0.5720818741247058
12,1) $0 - $100,61.64,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,FALSE,0.1313971437048167
7,1) $0 - $100,45.48,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.48817032808437943
10,2) $100 - $200,173.23,0,1,Surburban,0,Web,Mens E-Mail,1,0,0,1,FALSE,0.19200270134024322
12,1) $0 - $100,51.48,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.6171345221810043
6,"6) $750 - $1,000",892.3,1,0,Rural,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.9946373770944774
1,4) $350 - $500,399.6,1,0,Surburban,0,Web,Mens E-Mail,1,0,0,1,TRUE,0.25453897612169385
3,1) $0 - $100,29.99,1,0,Urban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.20695975166745484
1,"7) $1,000 +",1073.24,1,0,Rural,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.45223198900930583
10,2) $100 - $200,156.12,1,0,Rural,1,Web,No E-Mail,0,0,0,0,FALSE,0.8741700646933168
6,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,FALSE,0.26852236222475767
1,3) $200 - $350,248.07,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.036330894799903035
7,1) $0 - $100,29.99,0,1,Rural,0,Phone,No E-Mail,0,0,0,0,FALSE,0.09402500931173563
6,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0,0,0,0,FALSE,0.5117805020418018
9,2) $100 - $200,110.1,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,FALSE,0.8962241839617491
2,2) $100 - $200,181.41,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.29174578422680497
4,2) $100 - $200,191.8,0,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.8077834493014961
9,3) $200 - $350,326.22,1,0,Urban,0,Web,No E-Mail,0,0,0,0,TRUE,0.2732860760297626
1,5) $500 - $750,627.41,1,1,Surburban,1,Multichannel,No E-Mail,0,0,0,0,TRUE,0.34229730325751007
6,2) $100 - $200,118.55,0,1,Rural,1,Web,Mens E-Mail,0,0,0,1,FALSE,0.08171228924766183
